wd18cd,wd18nm,lat,long
E05004436,"Burghclere, Highclere and St Mary Bourne",-1.35705857924716,51.3058113776005
E05004437,Bramley and Sherfield,-1.04808445293822,51.3173956307371
E05004438,Chineham,-1.05689550987925,51.2936958679278
E05004439,East Woodhay,-1.40230693472802,51.3514059645494
E05004440,Eastrop,-1.08083604798566,51.2638687018275
E05004441,Grove,-1.08725486651661,51.2536426258159
E05004442,Hatch Warren and Beggarwood,-1.1333351632839,51.2322340340517
E05004443,Kempshott,-1.13764187821868,51.2459753147101
E05004444,Kingsclere,-1.2346835908214,51.3194905234519
E05004445,Norden,-1.08510744440566,51.2746065182278
E05004446,Oakley and North Waltham,-1.18255430452458,51.2292482430097
E05004447,"Overton, Laverstoke and Steventon",-1.26074230030161,51.2344108714885
E05004448,Pamber and Silchester,-1.06058293482626,51.3442371677356
E05004449,Popley East,-1.07910947481848,51.283682968352
E05004450,Popley West,-1.09702554312245,51.282703209485
E05004451,Rooksdown,-1.12020312649642,51.2814662410301
E05004452,Sherborne St John,-1.1294447397597,51.297146058196
E05004453,South Ham,-1.11567632298107,51.2578756521124
E05004454,Tadley Central,-1.15126107639217,51.3512628144698
E05004455,Tadley South,-1.14357786376986,51.3417813644572
E05004456,Upton Grey and The Candovers,-1.08920887370245,51.1987218517664
E05004457,Whitchurch,-1.34321228609417,51.235685028843
E05004458,Winklebury,-1.12228423769781,51.2705546873162
E05004459,Alton Amery,-0.983907845214055,51.1557631377536
E05004460,Alton Ashdell,-0.968352281166899,51.1431064456613
E05004461,Alton Eastbrooke,-0.97016250835026,51.1553854218617
E05004462,Alton Westbrooke,-0.976849241398295,51.1489283555714
E05004463,Alton Whitedown,-0.992769117599823,51.1484975357882
E05004464,Alton Wooteys,-0.971796697106681,51.1614798630179
E05004465,Binsted and Bentley,-0.878870095182331,51.1721809759957
E05004466,Bramshott and Liphook,-0.805044857636702,51.08906848934
E05004467,Clanfield and Finchdean,-0.974066363758798,50.9367658091338
E05004468,Downland,-1.03705463858596,51.1408677138776
E05004469,East Meon,-0.998826169049942,50.9868147607492
E05004470,Four Marks and Medstead,-1.06008305180913,51.1167596066323
E05004471,Froxfield and Steep,-0.98111252962437,51.0399011894251
E05004472,Grayshott,-0.768192671017286,51.113528476224
E05004473,Headley,-0.819298535041367,51.1277509269663
E05004474,Holybourne and Froyle,-0.968500730133914,51.1809130886199
E05004475,Horndean Catherington and Lovedean,-1.02447958742104,50.9246920257321
E05004476,Horndean Downs,-0.999923193950107,50.9288112783845
E05004477,Horndean Hazleton and Blendworth,-0.988323427545039,50.9180197113804
E05004478,Horndean Kings,-1.01428815920387,50.9091011426845
E05004479,Horndean Murray,-1.00683649689264,50.91517757981
E05004480,Lindford,-0.847018806773667,51.1187643565957
E05004481,Liss,-0.892700982422693,51.0420903981811
E05004482,Petersfield Bell Hill,-0.946664769878543,51.0092719008022
E05004483,Petersfield Causeway,-0.942563630546995,50.9965204384697
E05004484,Petersfield Heath,-0.919543503788841,50.9984350172255
E05004485,Petersfield Rother,-0.918185239524863,51.0059112340747
E05004486,Petersfield St Marys,-0.924511777084797,51.0133271851543
E05004487,Petersfield St Peters,-0.937577235946405,51.0067224957728
E05004488,Ropley and Tisted,-1.03446988900462,51.0796305714823
E05004489,Rowlands Castle,-0.968866799490434,50.8902279377964
E05004490,Selborne,-0.91731698006515106,51.1168297714089
E05004491,The Hangers and Forest,-0.913235854388108,51.0635311197485
E05004492,Whitehill Chase,-0.861145065755568,51.107807179392
E05004493,Whitehill Deadwater,-0.851481589951592,51.1108996052193
E05004494,Whitehill Hogmoor,-0.876566753599381,51.1128635440151
E05004495,Whitehill Pinewood,-0.85997650199047,51.1243703717379
E05004496,Whitehill Walldown,-0.863405524540733,51.0797046875713
E05004516,Fareham East,-1.16701372422513,50.8670421484585
E05004517,Fareham North,-1.19392505334633,50.8703305094963
E05004518,Fareham North-West,-1.21195134710412,50.8625107508884
E05004519,Fareham South,-1.19103170800281,50.8456268820441
E05004520,Fareham West,-1.21114575297417,50.8535701021714
E05004521,Hill Head,-1.22631194617786,50.8217264852274
E05004522,Locks Heath,-1.27053444978347,50.8626279939347
E05004523,Park Gate,-1.27636689937166,50.8691887378556
E05004524,Portchester East,-1.12849432887015,50.8455999955688
E05004525,Portchester West,-1.15063128906036,50.8500354139767
E05004526,Sarisbury,-1.28082607271585,50.8820222757749
E05004527,Stubbington,-1.20098587407672,50.8269849761411
E05004528,Titchfield,-1.2393812531709,50.8428134940072
E05004529,Titchfield Common,-1.25728088212505,50.8582343691196
E05004530,Warsash,-1.28315586979127,50.8456645787954
E05004531,Alverstoke,-1.15782956033612,50.7872932908482
E05004532,Anglesey,-1.13581197904107,50.7826205043177
E05004533,Bridgemary North,-1.17363789072574,50.8327812213933
E05004534,Bridgemary South,-1.16382156636608,50.8263751437122
E05004535,Brockhurst,-1.15796255261853,50.8029983949218
E05004536,Christchurch,-1.13124177227421,50.7982898732328
E05004537,Elson,-1.1506795468798,50.8176859864468
E05004538,Forton,-1.14560023116439,50.8053919093877
E05004539,Grange,-1.17206618880819,50.803036014898
E05004540,Hardway,-1.13582929281951,50.8090981554992
E05004541,Lee East,-1.18552875136022,50.8012407953716
E05004542,Lee West,-1.19520038055334,50.7996075013044
E05004543,Leesland,-1.14199044575394,50.7978443508385
E05004544,Peel Common,-1.17972859344846,50.8203904673125
E05004545,Privett,-1.15674363169763,50.7933635246933
E05004546,Rowner and Holbrook,-1.17000341406309,50.8132319904692
E05004547,Town,-1.12818080020344,50.7925134775762
E05004566,Barncroft,-1.00579405172387,50.8702026371553
E05004567,Battins,-0.984844410801336,50.8740838657048
E05004568,Bedhampton,-1.00742777373283,50.8520883590589
E05004569,Bondfields,-0.97043304210298,50.867600308064
E05004570,Cowplain,-1.01272515394645,50.8943977970244
E05004571,Emsworth,-0.942608679292756,50.8564422868603
E05004572,Hart Plain,-1.03072604570145,50.8980783732427
E05004573,Hayling East,-0.962750217956041,50.8032871512431
E05004574,Hayling West,-0.989725263680331,50.8002283052764
E05004575,Purbrook,-1.03414557187788,50.8597676574908
E05004576,St Faith's,-0.973799729487505,50.8510696776861
E05004577,Stakes,-1.02872707539859,50.8715335772382
E05004578,Warren Park,-0.996473230356469,50.8781112023534
E05004579,Waterloo,-1.02867238263597,50.8839844339558
E05004580,"Ashurst, Copythorne South and Netley Marsh",-1.54032938109012,50.9162668077861
E05004581,Barton,-1.67174816508373,50.7405787500157
E05004582,Bashley,-1.66533972550445,50.7734449698705
E05004583,Becton,-1.63851761086858,50.7437971271721
E05004584,Boldre and Sway,-1.55193715286607,50.778172888737
E05004585,"Bramshaw, Copythorne North and Minstead",-1.62182442197815,50.9151743330274
E05004586,Bransgore and Burley,-1.69789210395242,50.8142446719292
E05004587,Brockenhurst and Forest South East,-1.5113852859674,50.8256388973648
E05004588,Buckland,-1.55443227684307,50.767248451321
E05004589,Butts Ash and Dibden Purlieu,-1.40827561045192,50.8523229201935
E05004590,Dibden and Hythe East,-1.42497226165548,50.8734908718942
E05004592,"Fawley, Blackfield and Langley",-1.35629175861289,50.8217552129305
E05004593,Fernhill,-1.6518629914271,50.7617006306974
E05004596,Furzedown and Hardley,-1.39318812144992,50.8485853339216
E05004597,Holbury and North Blackfield,-1.38634464147251,50.8287979589397
E05004598,Hordle,-1.60838526995038,50.7563500728703
E05004599,Hythe West and Langdown,-1.40424592454596,50.8636668754939
E05004600,Lymington Town,-1.54066341086879,50.7518270036567
E05004601,Lyndhurst,-1.57633972262246,50.865812975382
E05004602,Marchwood,-1.45140495833862,50.8887785543107
E05004603,Milford,-1.58885678496147,50.7313892556813
E05004604,Milton,-1.66269891549656,50.750667501607
E05004605,Pennington,-1.56056318883461,50.7476210283712
E05004606,Ringwood East and Sopley,-1.75909508982538,50.8084545720763
E05004607,Ringwood North,-1.78339777067413,50.8542578643153
E05004608,Ringwood South,-1.7846143066981,50.8213726492615
E05004609,Totton Central,-1.50453608018878,50.9158760178755
E05004610,Totton East,-1.49152607491507,50.9246911746197
E05004611,Totton North,-1.51134680713937,50.9304635098455
E05004612,Totton South,-1.48484287880647,50.9061455015148
E05004613,Totton West,-1.51467820950495,50.9197889319866
E05004628,Abbey,-1.50000390867594,50.9907772810086
E05004629,Alamein,-1.46381339816001,51.2367872463928
E05004630,Ampfield and Braishfield,-1.44600159490766,51.0190033945288
E05004631,Amport,-1.5992953115935,51.1859660875325
E05004632,Anna,-1.5094009684678,51.1797559853554
E05004633,Blackwater,-1.57486635594275,50.9908623656421
E05004634,Bourne Valley,-1.48165643813185,51.2925362391512
E05004635,Broughton and Stockbridge,-1.52318726551372,51.1189920791556
E05004636,Charlton,-1.50330996592948,51.2253962291723
E05004637,"Chilworth, Nursling and Rownhams",-1.44213724445133,50.9556503419714
E05004638,Cupernham,-1.48461522312897,50.9967520027714
E05004639,Dun Valley,-1.58411954493983,51.054228567905
E05004640,Harewood,-1.40111395528133,51.1767379991221
E05004641,Harroway,-1.5000248892139,51.2162506006005
E05004642,Kings Somborne and Michelmersh,-1.47300814253835,51.0689777751787
E05004643,Millway,-1.50723312940837,51.2064100410984
E05004644,North Baddesley,-1.43192418973956,50.9849602918529
E05004645,Over Wallop,-1.61370524323268,51.1512953049762
E05004646,Penton Bellinger,-1.59626464939784,51.2222947735308
E05004647,Romsey Extra,-1.49906616843508,50.9810426406993
E05004648,St Mary's,-1.45179426998967,51.214373346996
E05004649,Tadburn,-1.47585879860879,50.9898478004682
E05004650,Valley Park,-1.4020998047567,50.9831250587925
E05004651,Winton,-1.47197240415693,51.2016163302286
E05004691,Adeyfield East,-0.439435995904731,51.7616892443404
E05004692,Adeyfield West,-0.456664560569906,51.7533985266637
E05004693,Aldbury and Wigginton,-0.617368763323194,51.7895827871668
E05004694,Apsley and Corner Hall,-0.470943033072434,51.7404717944024
E05004695,Ashridge,-0.543911043247845,51.7939253171911
E05004696,Bennetts End,-0.455930270849638,51.7406254146436
E05004697,Berkhamsted Castle,-0.557767513218178,51.7649404463156
E05004698,Berkhamsted East,-0.553106038169179,51.7494716420072
E05004699,Berkhamsted West,-0.580137422132799,51.7575281215018
E05004700,"Bovingdon, Flaunden and Chipperfield",-0.519766491288752,51.7184007718702
E05004701,Boxmoor,-0.485114175220248,51.7498458253308
E05004702,Chaulden and Warners End,-0.506662641202666,51.7568896483605
E05004703,Gadebridge,-0.488096449435803,51.7648276976049
E05004704,Grovehill,-0.461267336165116,51.7731274257832
E05004705,Hemel Hempstead Town,-0.471159228479113,51.7571427086121
E05004706,Highfield,-0.458866252442635,51.7650435045282
E05004707,Kings Langley,-0.461936534550595,51.7143763005296
E05004708,Leverstock Green,-0.436843368888019,51.7472772171664
E05004709,Nash Mills,-0.441617566996546,51.7352553987201
E05004710,Northchurch,-0.586270041723618,51.7763814241428
E05004711,Tring Central,-0.660271770142269,51.8063714059893
E05004712,Tring East,-0.649404461127928,51.7834558566525
E05004713,Tring West and Rural,-0.700163530969384,51.8261189553811
E05004714,Watling,-0.466765989860103,51.8115327622544
E05004715,Woodhall Farm,-0.438222220899417,51.7765600391494
E05004716,Bishop's Stortford All Saints,0.179305060429018,51.8704833321171
E05004717,Bishop's Stortford Central,0.152122786203719,51.8628563037505
E05004718,Bishop's Stortford Meads,0.165971586361959,51.8822790938305
E05004719,Bishop's Stortford Silverleys,0.139451453808849,51.8750419555154
E05004720,Bishop's Stortford South,0.15229478811887,51.854157332407
E05004721,Braughing,0.0479575484448982,51.9420066024167
E05004722,Buntingford,-0.0093577012299761,51.9652152141131
E05004723,Datchworth & Aston,-0.150875489009908,51.8700902699345
E05004724,Great Amwell,-0.0141440437458894,51.790665493236
E05004725,Hertford Bengeo,-0.0740124254833799,51.8125503133299
E05004726,Hertford Castle,-0.0796220986613752,51.7899272099483
E05004727,Hertford Heath,-0.0624098186549777,51.7644892322487
E05004728,Hertford Kingsmead,-0.0564694403116904,51.80149050321
E05004729,Hertford Rural North,-0.0959848462494311,51.8350002869727
E05004730,Hertford Rural South,-0.128750461281331,51.7800122719981
E05004731,Hertford Sele,-0.102664478827108,51.804280045861
E05004732,Hunsdon,0.0473354302605238,51.8110555863586
E05004733,Little Hadham,0.0929907416306174,51.9041068198865
E05004734,Mundens and Cottered,-0.0470009869980542,51.9163558518786
E05004735,Much Hadham,0.0972574445037497,51.838371689792
E05004736,Puckeridge,0.00449977504391422,51.8911965235117
E05004737,Sawbridgeworth,0.143420355878762,51.8139327733103
E05004738,Stanstead Abbots,0.0196903169610069,51.7892925918569
E05004739,Thundridge & Standon,0.00362706964538178,51.8584807686375
E05004741,Ware Chadwell,-0.0333179512665318,51.8046225289408
E05004742,Ware Christchurch,-0.0197960868429546,51.8102480369258
E05004743,Ware St Mary's,-0.0419524676163607,51.8165186714203
E05004744,Ware Trinity,-0.0247499374980964,51.8176552922701
E05004745,Watton-at-Stone,-0.114259770148076,51.8564198401785
E05004746,Aldenham East,-0.308901563003141,51.6780443584131
E05004747,Aldenham West,-0.33919209809666,51.6758504480159
E05004748,Borehamwood Brookmeadow,-0.28612829032423,51.6639406744547
E05004749,Borehamwood Cowley Hill,-0.277525804988402,51.6683375512669
E05004750,Borehamwood Hillside,-0.266975322265563,51.650180532314
E05004751,Borehamwood Kenilworth,-0.254980836852769,51.6600589674319
E05004752,Bushey Heath,-0.339958459273962,51.6394573396211
E05004753,Bushey North,-0.365895214840086,51.6612633187826
E05004754,Bushey Park,-0.357140130928412,51.6402364059977
E05004755,Bushey St James,-0.364773791388223,51.6482078935383
E05004756,Elstree,-0.294206148900904,51.6469007957697
E05004757,Potters Bar Furzefield,-0.211062044186423,51.6968926369762
E05004758,Potters Bar Oakmere,-0.172244289165295,51.6883499032189
E05004759,Potters Bar Parkfield,-0.190719234528153,51.6866379368758
E05004760,Shenley,-0.255445266444327,51.694087537673
E05004761,Arbury,-0.170954781716779,52.0306803265615
E05004762,Baldock East,-0.179220761149402,51.9912201373027
E05004763,Baldock Town,-0.189831744983429,51.98552168688
E05004764,Cadwell,-0.286934962293461,51.9823943521263
E05004765,Chesfield,-0.213993571961138,51.9369903211936
E05004766,Codicote,-0.243234240069947,51.8479263105723
E05004767,Ermine,-0.0123867628242723,52.0150883384281
E05004768,Hitchin Bearton,-0.27020187361653,51.9634468663047
E05004769,Hitchin Highbury,-0.269177077101275,51.9461672905124
E05004770,Hitchin Oughton,-0.294383492236208,51.9582137366734
E05004771,Hitchin Priory,-0.292564775141488,51.9437755610055
E05004772,Hitchin Walsworth,-0.251813822049848,51.9582381221536
E05004773,"Hitchwood, Offa and Hoo",-0.317774244824467,51.9180465632642
E05004774,Kimpton,-0.305302401261288,51.8516997433047
E05004775,Knebworth,-0.21495099165992,51.8684909991989
E05004776,Letchworth East,-0.213018537365146,51.9844161740627
E05004777,Letchworth Grange,-0.22331096758637,51.9956163949116
E05004778,Letchworth South East,-0.206485567519491,51.9649133881591
E05004779,Letchworth South West,-0.230245838186319,51.9662084348972
E05004780,Letchworth Wilbury,-0.246253262267351,51.9804515377518
E05004781,Royston Heath,-0.0264292024967191,52.0438306167664
E05004782,Royston Meridian,-0.0061228790227628,52.0479422014706
E05004783,Royston Palace,-0.0231956457816283,52.0568623848873
E05004784,Weston and Sandon,-0.123859914953356,51.9732625382239
E05004785,Ashley,-0.305339097735576,51.7513658095884
E05004786,Batchwood,-0.344596634430836,51.7641928583966
E05004787,Clarence,-0.318734289206624,51.7551979271686
E05004789,Cunningham,-0.312642257006668,51.7386118019538
E05004790,Harpenden East,-0.341221014156642,51.8227967761983
E05004791,Harpenden North,-0.367058594206755,51.8274243481671
E05004792,Harpenden South,-0.349612186411153,51.7994427386153
E05004793,Harpenden West,-0.35748387129625,51.8139651170549
E05004794,London Colney,-0.301477433999389,51.7206533784896
E05004795,Marshalswick North,-0.30288339666902,51.765406957082
E05004796,Marshalswick South,-0.324695194687021,51.7667873083382
E05004797,Park Street,-0.334082580887538,51.7124715574403
E05004798,Redbourn,-0.391349485431522,51.7799435508311
E05004799,St Peters,-0.333819257035791,51.7520535543896
E05004800,St Stephen,-0.377257527837319,51.715486645081
E05004801,Sandridge,-0.299250525990177,51.7832907530052
E05004802,Sopwell,-0.333433948925772,51.7383663572404
